word,frequency,pos,sentiment,stopword,headword,attribute
마셔,9,Verb,,,,
출국금지,9,Noun,,,,
철경,9,Noun,,,,
왕개미,9,Noun,,,,
레비,9,Noun,,,,
전전긍긍,9,Noun,,,,
필연,9,Noun,,,,
코백스,9,Noun,,,,
억측,9,Noun,,,,
씨큐브,9,Noun,,,,
함안,9,Noun,,,,
영상편지,9,Noun,,,,
장변,9,Noun,,,,
대방동,9,Noun,,,,
김지훈,9,Noun,,,,
Property,9,Alpha,,,,
집하,9,Verb,,,,
인터페론,9,Noun,,,,
해롭지,9,Adjective,,,,
Ghenus,9,Alpha,,,,
빈익빈,9,Noun,,,,
동물성,9,Noun,,,,
방폭,9,Noun,,,,
표절,9,Noun,,,,
됐거나,9,Verb,,,,
래핑,9,Noun,,,,
랙션,9,Noun,,,,
김정균,9,Noun,,,,
애매모호한,9,Adjective,,,,
엘라스,9,Noun,,,,
기간산업,9,Noun,,,,
컸다고,9,Verb,,,,
강종,9,Noun,,,,
금납,9,Noun,,,,
김기동,9,Noun,,,,
튜브,9,Noun,,,,
길어질수록,9,Verb,,,,
이니,9,Verb,,,,
그레이,9,Noun,,,,
플렉시블,9,Noun,,,,
부항,9,Noun,,,,
저압,9,Noun,,,,
Corp,9,Alpha,,,,
데번,9,Noun,,,,
유용성,9,Noun,,,,
슈피,9,Noun,,,,
겐코,9,Noun,,,,
씨티뱅크,9,Noun,,,,
지관,9,Noun,,,,
APAC,9,Alpha,,,,
콤플렉스,9,Noun,,,,
탕정,9,Noun,,,,
부촌,9,Noun,,,,
발모,9,Noun,,,,
주안,9,Noun,,,,
닥칠,9,Verb,,,,
Bozanics,9,Alpha,,,,
세척,9,Noun,,,,
소닉,9,Noun,,,,
릴리,9,Noun,,,,
DIRTY,9,Alpha,,,,
GUARDIAN,9,Alpha,,,,
구출,9,Noun,,,,
소방수,9,Noun,,,,
넓어지면서,9,Verb,,,,
가방,9,Noun,,,,
오라이언,9,Noun,,,,
PGIM,9,Alpha,,,,
포의,9,Noun,,,,
목초지,9,Noun,,,,
지라,9,Noun,,,,
YKP,9,Alpha,,,,
코닉,9,Noun,,,,
캘리,9,Noun,,,,
됐다면,9,Verb,,,,
)→,9,Foreign,,,,
학부모,9,Noun,,,,
받아내고,9,Verb,,,,
포항시,9,Noun,,,,
로이스,9,Noun,,,,
부풀려진,9,Verb,,,,
클라크,9,Noun,,,,
펠레,9,Noun,,,,
맞춰질,9,Verb,,,,
능직,9,Noun,,,,
QLED,9,Alpha,,,,
위태롭다,9,Noun,,,,
로기,9,Noun,,,,
떨어져도,9,Verb,,,,
힘썼다,9,Verb,,,,
신현호,9,Noun,,,,
리시아,9,Noun,,,,
떼어내는,9,Verb,,,,
김준,9,Noun,,,,
들여다보는,9,Verb,,,,
명확해지면,9,Adjective,,,,
거두게,9,Verb,,,,
쟁의,9,Noun,,,,
젭,9,Noun,,,,
췄다,9,Verb,,,,
남우,9,Noun,,,,
김주형,9,Noun,,,,
데이비스,9,Noun,,,,
GI,9,Alpha,,,,
제천,9,Noun,,,,
치약,9,Noun,,,,
파미셀,9,Noun,,,,
사칭,9,Noun,,,,
군부,9,Noun,,,,
종현,9,Noun,,,,
DLA,9,Alpha,,,,
서방국가,9,Noun,,,,
DDS,9,Alpha,,,,
위지트,9,Noun,,,,
알았는데,9,Verb,,,,
한영환,9,Noun,,,,
불안하고,9,Adjective,,,,
시민사회단체,9,Noun,,,,
빅씽크,9,Noun,,,,
리팅랩스,9,Noun,,,,
컴퓨존,9,Noun,,,,
큐반,9,Noun,,,,
MFM,9,Alpha,,,,
채우더라도,9,Verb,,,,
느껴졌다는,9,Verb,,,,
특허풀,9,Noun,,,,
톡스,9,Noun,,,,
프로도,9,Noun,,,,
온누리상품권,9,Noun,,,,
생체인증,9,Noun,,,,
달래려는,9,Verb,,,,
워버그핀커스,9,Noun,,,,
XLP,9,Alpha,,,,
RSI,9,Alpha,,,,
물티슈,9,Noun,,,,
길들이기,9,Verb,,,,
조실,9,Noun,,,,
원용,9,Noun,,,,
파병,9,Noun,,,,
덴마크,9,Noun,,,,
kw,9,Alpha,,,,
PACS,9,Alpha,,,,
PETAON,9,Alpha,,,,
Forecaster,9,Alpha,,,,
바로잡을,9,Verb,,,,
VNQ,9,Alpha,,,,
Size,9,Alpha,,,,
SLB,9,Alpha,,,,
팩키지,9,Noun,,,,
지청,9,Noun,,,,
브롱코,9,Noun,,,,
변압기,9,Noun,,,,
안다운용,9,Verb,,,,
보통주식,9,Noun,,,,
DST,9,Alpha,,,,
미영,9,Noun,,,,
RAS,9,Alpha,,,,
카티졸,9,Noun,,,,
컴포텍,9,Noun,,,,
VUV,9,Alpha,,,,
위메프,9,Noun,,,,
HIF,9,Alpha,,,,
셩취게임즈,9,Noun,,,,
미디어렙,9,Noun,,,,
진례면,9,Noun,,,,
강서희,9,Noun,,,,
윌로펫,9,Noun,,,,
비마,9,Verb,,,,
클레오,9,Noun,,,,
CDP,9,Alpha,,,,
UTM,9,Alpha,,,,
더이누스,9,Noun,,,,
넥시움,9,Noun,,,,
이원덕,9,Noun,,,,
오르비,9,Noun,,,,
불연,9,Noun,,,,
앵무새,9,Noun,,,,
화일,9,Noun,,,,
박병권,9,Noun,,,,
정희택,9,Noun,,,,
UNITE,9,Alpha,,,,
라메디텍,9,Noun,,,,
알라딘,9,Noun,,,,
알톤스포츠,9,Noun,,,,
ADS,9,Alpha,,,,
폐병,9,Noun,,,,
홀터,9,Noun,,,,
Ah,9,Alpha,,,,
브릿지스톤,9,Noun,,,,
꼽기,8,Noun,,,,
전보다,8,Foreign,,,,
돌았던,8,Verb,,,,
슬래브,8,Noun,,,,
벌어지지,8,Verb,,,,
정석문,8,Noun,,,,
당혹,8,Noun,,,,
밝혀질,8,Verb,,,,
미약,8,Noun,,,,
의사소통,8,Noun,,,,
이계,8,Noun,,,,
합쳐진다면,8,Verb,,,,
연속,8,Foreign,,,,
눈초리,8,Noun,,,,
불확실하다,8,Adjective,,,,
Bond,8,Alpha,,,,
트랜치별,8,Noun,,,,
비견,8,Noun,,,,
깐깐한,8,Adjective,,,,
로얄,8,Noun,,,,
의제,8,Noun,,,,
한혜원,8,Noun,,,,
물러나겠다고,8,Verb,,,,
발키리,8,Noun,,,,
Client,8,Alpha,,,,
넉넉한,8,Adjective,,,,
NIAID,8,Alpha,,,,
은둔,8,Noun,,,,
빠져나가고,8,Verb,,,,
일색,8,Noun,,,,
나올까,8,Verb,,,,
올라섰고,8,Verb,,,,
다뤄,8,Verb,,,,
묶여있는,8,Verb,,,,
잖아요,8,Verb,,,,
좁히지,8,Verb,,,,
NAMUH,8,Alpha,,,,
Red,8,Alpha,,,,
재밌게,8,Adjective,,,,
묻어,8,Verb,,,,
내심,8,Noun,,,,
지른,8,Verb,,,,
play,8,Alpha,,,,
천당,8,Noun,,,,
오갔다,8,Verb,,,,
앤드루,8,Noun,,,,
발광,8,Noun,,,,
화함에,8,Adjective,,,,
줄었습니다,8,Verb,,,,
내려갔다가,8,Verb,,,,
삼중,8,Noun,,,,
나서겠다고,8,Verb,,,,
잡겠다,8,Verb,,,,
들어가지,8,Verb,,,,
성부,8,Noun,,,,
묵적,8,Noun,,,,
해주세요,8,Verb,,,,
나오는데요,8,Verb,,,,
어려워지자,8,Verb,,,,
보내주세요,8,Verb,,,,
할머니,8,Noun,,,,
떨어지거나,8,Verb,,,,
가량이,8,Foreign,,,,
미라,8,Noun,,,,
회임,8,Noun,,,,
개진,8,Noun,,,,
연수구,8,Noun,,,,
사병,8,Noun,,,,
新世紀,8,Foreign,,,,
황체,8,Noun,,,,
이창훈,8,Noun,,,,
ppi,8,Alpha,,,,
백색,8,Noun,,,,
입히는,8,Verb,,,,
쇼타임,8,Noun,,,,
개였고,8,Verb,,,,
빅뱅,8,Noun,,,,
우황,8,Noun,,,,
Kit,8,Alpha,,,,
보여주지,8,Verb,,,,
빠졌던,8,Verb,,,,
정년,8,Noun,,,,
화했다는,8,Adjective,,,,
부럽지,8,Adjective,,,,
포괄수가제,8,Noun,,,,
상관없는,8,Adjective,,,,
섰던,8,Verb,,,,
흔적,8,Noun,,,,
내놓기,8,Verb,,,,
도로공사,8,Noun,,,,
늦추는,8,Verb,,,,
짓는다,8,Verb,,,,
간단하게,8,Adjective,,,,
손가락,8,Noun,,,,
BNB,8,Alpha,,,,
쌓이고,8,Verb,,,,
차는,8,Foreign,,,,
껍데기,8,Noun,,,,
사뭇,8,Noun,,,,
부터다,8,Foreign,,,,
많으며,8,Adjective,,,,
겉,8,Noun,,,,
금표,8,Noun,,,,
사용권,8,Noun,,,,
트라우마,8,Noun,,,,
모순,8,Noun,,,,
트랜지스터,8,Noun,,,,
나노튜브,8,Noun,,,,
높아야,8,Adjective,,,,
LTD,8,Alpha,,,,
Environment,8,Alpha,,,,
맏형,8,Noun,,,,
넘쳐,8,Adjective,,,,
신간,8,Noun,,,,
해왔,8,Verb,,,,
면화,8,Noun,,,,
홍수,8,Noun,,,,
나자,8,Verb,,,,
안될,8,Adjective,,,,
비화,8,Noun,,,,
전혜영,8,Noun,,,,
쌓이면서,8,Verb,,,,
내게,8,Verb,,,,
승공,8,Noun,,,,
여전하다는,8,Adjective,,,,
간소,8,Noun,,,,
했으므로,8,Verb,,,,
센텀,8,Noun,,,,
사천시,8,Noun,,,,
얹은,8,Verb,,,,
GTA,8,Alpha,,,,
사들였다고,8,Verb,,,,
EA,8,Alpha,,,,
쏟을,8,Verb,,,,
아끼는,8,Verb,,,,
어울림,8,Noun,,,,
불어나면서,8,Verb,,,,
아스팔트,8,Noun,,,,
팝업,8,Noun,,,,
처제,8,Noun,,,,
부인과,8,Noun,,,,
생년,8,Noun,,,,
쳤고,8,Verb,,,,
늘린다,8,Verb,,,,
순회,8,Noun,,,,
올라서면서,8,Verb,,,,
당한,8,Noun,,,,
동대문,8,Noun,,,,
천안시,8,Noun,,,,
복지관,8,Noun,,,,
이냐에,8,Verb,,,,
발산,8,Noun,,,,
주워,8,Verb,,,,
분분하다,8,Adjective,,,,
터지면,8,Verb,,,,
있었음에도,8,Adjective,,,,
미흡하더라도,8,Adjective,,,,
꿈꾸고,8,Verb,,,,
강화하려는,8,Adjective,,,,
셀라,8,Noun,,,,
TRPV,8,Alpha,,,,
Verse,8,Alpha,,,,
inhibitor,8,Alpha,,,,
㎥,8,Foreign,,,,
인맥,8,Noun,,,,
Equity,8,Alpha,,,,
들,8,Noun,,,,
절정,8,Noun,,,,
푸라,8,Adjective,,,,
스코리아,8,Noun,,,,
메듭,8,Noun,,,,
사며,8,Verb,,,,
변해,8,Adjective,,,,
그린벨트,8,Noun,,,,
···,8,Foreign,,,,
보십니까,8,Verb,,,,
change,8,Alpha,,,,
TINA,8,Alpha,,,,
버냉키,8,Noun,,,,
팔았으나,8,Verb,,,,
구본영,8,Noun,,,,
있는지가,8,Adjective,,,,
이경록,8,Noun,,,,
이지연,8,Noun,,,,
닝,8,Noun,,,,
기대했으나,8,Adjective,,,,
후분,8,Noun,,,,
미미할,8,Adjective,,,,
있을지가,8,Adjective,,,,
유권해석,8,Noun,,,,
적다고,8,Verb,,,,
높거나,8,Adjective,,,,
상쇄시킬,8,Noun,,,,
더뎌,8,Verb,,,,
단편,8,Noun,,,,
낮추면,8,Verb,,,,
보다도,8,Foreign,,,,
지친,8,Verb,,,,
어치다,8,Foreign,,,,
희소식,8,Noun,,,,
NDA,8,Alpha,,,,
식도역류,8,Noun,,,,
가뭄,8,Noun,,,,
탄산음료,8,Noun,,,,
박았다,8,Verb,,,,
벼랑,8,Noun,,,,
당연하다,8,Adjective,,,,
스타코,8,Noun,,,,
Design,8,Alpha,,,,
곁,8,Noun,,,,
위력,8,Noun,,,,
각인,8,Noun,,,,
그날,8,Noun,,,,
냅니다,8,Verb,,,,
말씀드린,8,Verb,,,,
있었기에,8,Adjective,,,,
음주,8,Noun,,,,
아쉽게,8,Adjective,,,,
무주,8,Noun,,,,
뛰어들었고,8,Verb,,,,
공용,8,Noun,,,,
뚫은,8,Verb,,,,
양보,8,Noun,,,,
될것,8,Verb,,,,
뛰어든다,8,Verb,,,,
헤드라인,8,Noun,,,,
짓,8,Noun,,,,
날릴,8,Verb,,,,
MMT,8,Alpha,,,,
이순,8,Noun,,,,
돌려막기,8,Noun,,,,
초순,8,Noun,,,,
전표,8,Noun,,,,
한산한,8,Adjective,,,,
DIREXION,8,Alpha,,,,
DAILY,8,Alpha,,,,
BULL,8,Alpha,,,,
SHS,8,Alpha,,,,
좋을지,8,Adjective,,,,
궁금하다,8,Adjective,,,,
까지,8,Verb,,,,
없앴다,8,Verb,,,,
뽑았다,8,Verb,,,,
불거졌고,8,Verb,,,,
김형수,8,Noun,,,,
김병연,8,Noun,,,,
올라섰던,8,Verb,,,,
멀어지는,8,Verb,,,,
줄이어,8,Verb,,,,
넘어섰던,8,Verb,,,,
받아들여지지,8,Verb,,,,
유사했다,8,Adjective,,,,
아우디,8,Noun,,,,
봤더니,8,Verb,,,,
갓,8,Noun,,,,
목숨,8,Noun,,,,
살인,8,Noun,,,,
장난감,8,Noun,,,,
미터,8,Noun,,,,
스키장,8,Noun,,,,
금메달,8,Noun,,,,
금공,8,Noun,,,,
김모,8,Noun,,,,
내렸습니다,8,Verb,,,,
문자메시지,8,Noun,,,,
길수록,8,Verb,,,,
이기려고,8,Verb,,,,
김정록,8,Noun,,,,
늘어났을,8,Verb,,,,
강했다면,8,Adjective,,,,
맞힌,8,Noun,,,,
켜,8,Noun,,,,
일어나면,8,Verb,,,,
틈새시장,8,Noun,,,,
알렉산드리아,8,Noun,,,,
포천,8,Noun,,,,
있겠네요,8,Adjective,,,,
화석,8,Noun,,,,
타이완,8,Noun,,,,
달라지고,8,Verb,,,,
옮겨가면서,8,Verb,,,,
뇌출혈,8,Noun,,,,
만년,8,Noun,,,,
버리지,8,Verb,,,,
맡겨,8,Verb,,,,
장외거래,8,Noun,,,,
맞으면,8,Verb,,,,
높였으며,8,Verb,,,,
Book,8,Alpha,,,,
필요하단,8,Adjective,,,,
소방본부,8,Noun,,,,
서구청,8,Noun,,,,
매몰,8,Noun,,,,
창호,8,Noun,,,,
행정절차,8,Noun,,,,
맹,8,Noun,,,,
빙부,8,Noun,,,,
문화원,8,Noun,,,,
박승영,8,Noun,,,,
인주,8,Noun,,,,
역차별,8,Noun,,,,
오름세였다,8,Verb,,,,
켠,8,Verb,,,,
갚을,8,Verb,,,,
케이크,8,Noun,,,,
회계학,8,Noun,,,,
오르내렸다,8,Verb,,,,
롄파과기,8,Noun,,,,
룽촹,8,Noun,,,,
포티,8,Noun,,,,
경선,8,Noun,,,,
통지서,8,Noun,,,,
정거장,8,Noun,,,,
많다면,8,Adjective,,,,
화했다고,8,Adjective,,,,
박상,8,Noun,,,,
아쉽게도,8,Adjective,,,,
라진,8,Noun,,,,
판명,8,Noun,,,,
Nature,8,Alpha,,,,
대와,8,Foreign,,,,
낮추기로,8,Verb,,,,
차를,8,Foreign,,,,
보신,8,Noun,,,,
화하는데,8,Adjective,,,,
재산세,8,Noun,,,,
넘겼던,8,Verb,,,,
냉정한,8,Adjective,,,,
뜨거워지고,8,Adjective,,,,
아레스,8,Noun,,,,
아티스,8,Noun,,,,
접은,8,Verb,,,,
예상외,8,Noun,,,,
누리기,8,Verb,,,,
이재현,8,Noun,,,,
베이직,8,Noun,,,,
앞서고,8,Verb,,,,
〈,8,Foreign,,,,
포심,8,Noun,,,,
거세진,8,Adjective,,,,
황어,8,Noun,,,,
들어서면,8,Verb,,,,
가져간다는,8,Verb,,,,
주겠다는,8,Verb,,,,
포화,8,Noun,,,,
거동,8,Noun,,,,
명확,8,Noun,,,,
잃어버린,8,Verb,,,,
상실한,8,Adjective,,,,
Supply,8,Alpha,,,,
동물병원,8,Noun,,,,
예고편,8,Noun,,,,
재진,8,Verb,,,,
김현민,8,Noun,,,,
미들웨어,8,Noun,,,,
케파,8,Noun,,,,
비슷하지만,8,Adjective,,,,
관광지,8,Noun,,,,
PLC,8,Alpha,,,,
댁,8,Noun,,,,
텍사스주,8,Noun,,,,
어렵거나,8,Adjective,,,,
달아오른,8,Verb,,,,
책임지게,8,Verb,,,,
김진아,8,Noun,,,,
지나며,8,Verb,,,,
그리피스,8,Noun,,,,
원숭이,8,Noun,,,,
췌,8,Noun,,,,
살아가는,8,Verb,,,,
만들어서,8,Verb,,,,
닥치,8,Noun,,,,
Moneyist,8,Alpha,,,,
바깥,8,Noun,,,,
신조어,8,Noun,,,,
중하,8,Noun,,,,
CMOS,8,Alpha,,,,
로스쿨,8,Noun,,,,
김동엽,8,Noun,,,,
조가,8,Noun,,,,
수입품,8,Noun,,,,
불가피하다며,8,Adjective,,,,
ROS,8,Alpha,,,,
NTRK,8,Alpha,,,,
치부,8,Noun,,,,
버려야,8,Verb,,,,
해내고,8,Verb,,,,
부진했다고,8,Adjective,,,,
디쉬,8,Noun,,,,
약해,8,Adjective,,,,
쓰인,8,Verb,,,,
MHRA,8,Alpha,,,,
마리나,8,Noun,,,,
쿠웨이트,8,Noun,,,,
오토바이,8,Noun,,,,
Valuation,8,Alpha,,,,
발기인,8,Noun,,,,
올여름,8,Noun,,,,
거세지는,8,Adjective,,,,
FRB,8,Alpha,,,,
상암,8,Noun,,,,
견조했,8,Noun,,,,
숏폼,8,Noun,,,,
즐겁게,8,Adjective,,,,
법률상,8,Noun,,,,
비슷합니다,8,Adjective,,,,
이변,8,Noun,,,,
알았다면,8,Verb,,,,
감내하고,8,Verb,,,,
반세기,8,Noun,,,,
재무성,8,Noun,,,,
이승현,8,Noun,,,,
좋았는데,8,Adjective,,,,
이라면,8,Foreign,,,,
뜨고,8,Verb,,,,
가능하나,8,Adjective,,,,
일어났던,8,Verb,,,,
투영,8,Noun,,,,
요새,8,Noun,,,,
한정수,8,Noun,,,,
마쳤는데,8,Verb,,,,
모르겠지만,8,Verb,,,,
바뀜,8,Verb,,,,
스냅챗,8,Noun,,,,
퍼폼,8,Noun,,,,
데이팅,8,Noun,,,,
손발,8,Noun,,,,
붙였다,8,Verb,,,,
TSK,8,Alpha,,,,
나오더라도,8,Verb,,,,
Cable,8,Alpha,,,,
룽촹중국,8,Noun,,,,
저물고,8,Verb,,,,
수상하며,8,Adjective,,,,
나이벡,8,Noun,,,,
역행,8,Noun,,,,
우선한다,8,Adjective,,,,
빌은,8,Verb,,,,
금지법,8,Noun,,,,
들어오며,8,Verb,,,,
식지,8,Noun,,,,
빨아들였다,8,Verb,,,,
거머,8,Noun,,,,
그렇군요,8,Adjective,,,,
이군,8,Noun,,,,
고르는,8,Verb,,,,
기온,8,Noun,,,,
유정현,8,Noun,,,,
노스페이스,8,Noun,,,,
Bull,8,Alpha,,,,
내과,8,Noun,,,,
아프라,8,Adjective,,,,
유조선,8,Noun,,,,
공매,8,Noun,,,,
지협,8,Noun,,,,
드리고,8,Verb,,,,
침묵,8,Noun,,,,
강수,8,Noun,,,,
돌다가,8,Verb,,,,
허닭,8,Noun,,,,
쏟아지면,8,Verb,,,,
올라가며,8,Verb,,,,
지났다는,8,Verb,,,,
BIS,8,Alpha,,,,
이성희,8,Noun,,,,
사들였으나,8,Verb,,,,
되찾은,8,Verb,,,,
떠났다,8,Verb,,,,
조현민,8,Noun,,,,
늘렸지만,8,Verb,,,,
쪼갠,8,Verb,,,,
역마,8,Noun,,,,
나타내지,8,Verb,,,,
메가딜,8,Noun,,,,
케이팝,8,Noun,,,,
이종범,8,Noun,,,,
DJ,8,Alpha,,,,
Kill,8,Alpha,,,,
블루투스,8,Noun,,,,
선명한,8,Adjective,,,,
한글,8,Noun,,,,
앞당겨지면서,8,Verb,,,,
실기,8,Noun,,,,
자생,8,Noun,,,,
늘었다가,8,Verb,,,,
묶일,8,Verb,,,,
악성코드,8,Noun,,,,
더가든,8,Adjective,,,,
훈련기,8,Noun,,,,
호영,8,Noun,,,,
특수한,8,Adjective,,,,
프레디,8,Noun,,,,
개인정보보호법,8,Noun,,,,
글씨,8,Noun,,,,
정통부,8,Noun,,,,
내려졌다,8,Verb,,,,
털어,8,Verb,,,,
커는,8,Verb,,,,
재무비율,8,Noun,,,,
론칭할,8,Noun,,,,
놓일,8,Verb,,,,
이선,8,Noun,,,,
부족할,8,Adjective,,,,
미치며,8,Adjective,,,,
뚜렷했다,8,Adjective,,,,
GOOGL,8,Alpha,,,,
BULZ,8,Alpha,,,,
들었다는,8,Verb,,,,
세우면서,8,Verb,,,,
Chip,8,Alpha,,,,
POCT,8,Alpha,,,,
서영수,8,Noun,,,,
정민,8,Noun,,,,
차전,8,Verb,,,,
늘어날수록,8,Verb,,,,
컴패,8,Noun,,,,
우즈베키스탄,8,Noun,,,,
물꼬,8,Noun,,,,
화한다고,8,Adjective,,,,
안암,8,Noun,,,,
연안,8,Noun,,,,
겹호재,8,Noun,,,,
보여줬다는,8,Verb,,,,
여전하고,8,Adjective,,,,
그렇습니까,8,Adjective,,,,
중요하고,8,Adjective,,,,
Semiconductor,8,Alpha,,,,
릴리스,8,Noun,,,,
되다가,8,Verb,,,,
불화,8,Noun,,,,
프로판,8,Noun,,,,
폴리프로필렌,8,Noun,,,,
마실,8,Verb,,,,
보여준다는,8,Verb,,,,
캠핑,8,Noun,,,,
섬유화,8,Noun,,,,
꿀,8,Noun,,,,
↑”,8,Foreign,,,,
완벽히,8,Adjective,,,,
부진해도,8,Adjective,,,,
구성요소,8,Noun,,,,
있겠다,8,Adjective,,,,
중학생,8,Noun,,,,
요원한,8,Adjective,,,,
가감,8,Noun,,,,
지났지만,8,Verb,,,,
궁금합니다,8,Adjective,,,,
모낭,8,Noun,,,,
골칫거리,8,Noun,,,,
시급하다는,8,Adjective,,,,
외치는,8,Verb,,,,
논평,8,Noun,,,,
왕관,8,Noun,,,,
마저,8,Foreign,,,,
모리스,8,Noun,,,,
도외,8,Noun,,,,
드물어,8,Adjective,,,,
싶습니다,8,Verb,,,,
이어진다는,8,Verb,,,,
불성,8,Noun,,,,
앨버타,8,Noun,,,,
Commission,8,Alpha,,,,
micro,8,Alpha,,,,
저렴하고,8,Adjective,,,,
보였는데요,8,Verb,,,,
강남역,8,Noun,,,,
장난,8,Noun,,,,
COFIX,8,Alpha,,,,
밝지만은,8,Verb,,,,
스케쥴,8,Noun,,,,
채도,8,Noun,,,,
마치는,8,Verb,,,,
쓰리아이는,8,Adjective,,,,
맞서고,8,Verb,,,,
카우인,8,Verb,,,,
솔직히,8,Adjective,,,,
각하,8,Noun,,,,
부풀려,8,Verb,,,,
들어서고,8,Verb,,,,
CCC,8,Alpha,,,,
돕겠다,8,Verb,,,,
노화,8,Noun,,,,
연결한,8,Adjective,,,,
섭다,8,Verb,,,,
사소한,8,Adjective,,,,
걸어서,8,Verb,,,,
부작,8,Noun,,,,
좀비,8,Noun,,,,
Vision,8,Alpha,,,,
MDM,8,Alpha,,,,
전야,8,Noun,,,,
오디텍,8,Noun,,,,
철원,8,Noun,,,,
우울,8,Noun,,,,
Peak,8,Alpha,,,,
다르다고,8,Adjective,,,,
였기에,8,Verb,,,,
나라장터,8,Noun,,,,
Coverage,8,Alpha,,,,
유니버설,8,Noun,,,,
베니,8,Noun,,,,
회의론,8,Noun,,,,
박해묵,8,Noun,,,,
오비맥주,8,Noun,,,,
옮긴다,8,Verb,,,,
내놓았고,8,Verb,,,,
프레킨,8,Noun,,,,
아폴로,8,Noun,,,,
드라이버,8,Noun,,,,
와이즈,8,Noun,,,,
김포시,8,Noun,,,,
빠졌다고,8,Verb,,,,
특화돼,8,Noun,,,,
액세스,8,Noun,,,,
커진다면,8,Verb,,,,
나서려는,8,Verb,,,,
Estate,8,Alpha,,,,
식기,8,Noun,,,,
잡힐,8,Verb,,,,
접속장애,8,Noun,,,,
들어서며,8,Verb,,,,
선생님,8,Noun,,,,
META,8,Alpha,,,,
유사성,8,Noun,,,,
이다．,8,Foreign,,,,
취업률,8,Noun,,,,
당당히,8,Adjective,,,,
영주권,8,Noun,,,,
許家印,8,Foreign,,,,
펴,8,Verb,,,,
취약성,8,Noun,,,,
정연주,8,Noun,,,,
악화시킬,8,Verb,,,,
앞당기기,8,Verb,,,,
껴,8,Verb,,,,
근접하고,8,Adjective,,,,
슬로,8,Noun,,,,
집객,8,Noun,,,,
탄약,8,Noun,,,,
국법,8,Noun,,,,
황성진,8,Noun,,,,
창업가,8,Noun,,,,
시해,8,Noun,,,,
광부,8,Noun,,,,
장님,8,Noun,,,,
맞자,8,Verb,,,,
양면,8,Noun,,,,
항공대,8,Noun,,,,
퍼질,8,Verb,,,,
팔도,8,Noun,,,,
먹어,8,Verb,,,,
이어졌습니다,8,Verb,,,,
뚜껑,8,Noun,,,,
되죠,8,Verb,,,,
배팅하,8,Noun,,,,
축협,8,Noun,,,,
편승,8,Noun,,,,
김민규,8,Noun,,,,
열처리,8,Noun,,,,
줬습니다,8,Verb,,,,
태봉,8,Noun,,,,
직선,8,Noun,,,,
맞았습니다,8,Verb,,,,
열리게,8,Verb,,,,
Venture,8,Alpha,,,,
직격타,8,Noun,,,,
키웠지만,8,Verb,,,,
카우에,8,Verb,,,,
해보겠다,8,Verb,,,,
펀드슈퍼마켓,8,Noun,,,,
꼬인,8,Adjective,,,,
읽을,8,Verb,,,,
하루아침,8,Noun,,,,
단단하게,8,Adjective,,,,
아쉽지만,8,Adjective,,,,
마법,8,Noun,,,,
김민기,8,Noun,,,,
떨어져서,8,Verb,,,,
입행,8,Noun,,,,
커넥티드카,8,Noun,,,,
발권,8,Noun,,,,
쳤던,8,Verb,,,,
쿼드,8,Noun,,,,
Cash,8,Alpha,,,,
tv,8,Alpha,,,,
잊고,8,Verb,,,,
장명훈,8,Noun,,,,
경은,8,Noun,,,,
재인,8,Noun,,,,
어느새,8,Adjective,,,,
딜레마,8,Noun,,,,
소도,8,Noun,,,,
사기꾼,8,Noun,,,,
서있다,8,Verb,,,,
콘도,8,Noun,,,,
오승현,8,Noun,,,,
휘청이는,8,Verb,,,,
직할,8,Noun,,,,
세무서,8,Noun,,,,
이루어지도록,8,Verb,,,,
시체,8,Noun,,,,
빙모,8,Noun,,,,
pLay,8,Alpha,,,,
빠져도,8,Verb,,,,
할수도,8,Verb,,,,
행정관,8,Noun,,,,
실패하며,8,Adjective,,,,
싸다,8,Verb,,,,
풀렸다,8,Verb,,,,
다가오면,8,Verb,,,,
올리자,8,Verb,,,,
김동화,8,Noun,,,,
불교,8,Noun,,,,
엘리트,8,Noun,,,,
수내역,8,Noun,,,,
소송대리인,8,Noun,,,,
평보,8,Noun,,,,
하수,8,Noun,,,,
HJTC,8,Alpha,,,,
김대중,8,Noun,,,,
내부수익률,8,Noun,,,,
나단,8,Noun,,,,
one,8,Alpha,,,,
올라올,8,Verb,,,,
깬,8,Verb,,,,
답보,8,Noun,,,,
조연,8,Noun,,,,
엘리엇,8,Noun,,,,
담으면서,8,Verb,,,,
늘리면,8,Verb,,,,
펼,8,Verb,,,,
여의대로,8,Noun,,,,
항법,8,Noun,,,,
깊어진,8,Adjective,,,,
년층,8,Noun,,,,
일비,8,Noun,,,,
Voice,8,Alpha,,,,
빠르기,8,Noun,,,,
MSAM,8,Alpha,,,,
애리조나주,8,Noun,,,,
뒀던,8,Verb,,,,
TP,8,Alpha,,,,
이해해,8,Noun,,,,
초성퀴즈,8,Noun,,,,
노령견,8,Noun,,,,
보호자,8,Noun,,,,
안전하다,8,Adjective,,,,
펼쳐지는,8,Verb,,,,
레이싱,8,Noun,,,,
나침판,8,Noun,,,,
김예솔,8,Noun,,,,
변질,8,Noun,,,,
살펴봐,8,Verb,,,,
퍼거슨,8,Noun,,,,
리크,8,Noun,,,,
합쳐져,8,Verb,,,,
키우자,8,Verb,,,,
누를,8,Verb,,,,
)',8,Foreign,,,,
동산,8,Noun,,,,
